RowId,Location
233,80.679688
234,80.679688
235,80.679688
236,80.679688
237,80.679688
238,80.679688
239,80.679688
240,80.679688
241,81.145309
242,81.145309
243,81.145309
244,81.145309
245,81.145309
246,81.145309
247,81.145309
248,81.145309
249,81.145309
250,81.145309
251,81.145309
252,81.145309
253,81.145309
254,81.145309
255,81.145309
256,81.145309
257,81.145309
258,81.145309
259,81.145309
260,81.145309
261,81.145309
262,81.145309
263,81.145309
264,81.145309
265,81.145309
266,81.145309
267,81.145309
268,81.145309
269,81.145309
270,81.145309
271,78.759003
272,78.759003
273,78.759003
274,78.759003
275,78.759003
276,78.759003
277,78.759003
278,78.759003
279,78.759003
280,78.759003
281,78.759003
282,78.759003
283,78.759003
284,78.759003
285,78.759003
286,78.759003
287,78.759003
288,78.759003
289,78.759003
290,78.759003
291,78.759003
292,78.759003
293,78.759003
294,78.759003
295,78.759003
296,78.759003
297,78.759003
298,78.759003
299,78.759003
300,78.759003
301,83.587936
302,83.587936
303,83.587936
304,83.587936
305,83.587936
306,83.587936
307,83.587936
308,83.587936
309,83.587936
310,83.587936
311,83.587936
312,83.587936
313,83.587936
314,83.587936
315,83.587936
316,83.587936
317,83.587936
318,83.587936
319,83.587936
320,83.587936
321,83.587936
322,83.587936
323,83.587936
324,83.587936
325,83.587936
326,83.587936
327,83.587936
328,83.587936
329,83.587936
330,83.587936
331,83.111763
332,83.111763
333,83.111763
334,83.111763
335,83.111763
336,83.111763
337,83.111763
338,83.111763
339,83.111763
340,83.111763
341,83.111763
342,83.111763
343,83.111763
344,83.111763
345,83.111763
346,83.111763
347,83.111763
348,83.111763
349,83.111763
350,83.111763
351,83.111763
352,83.111763
353,83.111763
354,83.111763
355,83.111763
356,83.111763
357,83.111763
358,83.111763
359,83.111763
360,83.111763
361,82.644485
362,82.644485
363,82.644485
364,82.644485
365,82.644485
366,82.644485
367,82.644485
368,82.644485
369,82.644485
370,82.644485
371,82.644485
372,82.644485
373,82.644485
374,82.644485
375,82.644485
376,82.644485
377,82.644485
378,82.644485
379,82.644485
380,82.644485
381,82.644485
382,82.644485
383,82.644485
384,82.644485
385,82.644485
386,82.644485
387,82.644485
388,82.644485
389,82.644485
390,82.644485
391,80.105415
392,80.105415
393,80.105415
394,80.105415
395,80.105415
396,80.105415
397,80.105415
398,80.105415
399,80.105415
400,80.105415
401,80.105415
402,80.105415
403,80.105415
404,80.105415
405,80.105415
406,80.105415
407,80.105415
408,80.105415
409,80.105415
410,80.105415
411,80.105415
412,80.105415
413,80.105415
414,80.105415
415,80.105415
416,80.105415
417,80.105415
418,80.105415
419,80.105415
420,80.105415
421,86.050529
422,86.050529
423,86.050529
424,86.050529
425,86.050529
426,86.050529
427,86.050529
428,86.050529
429,86.050529
430,86.050529
431,86.050529
432,86.050529
433,86.050529
434,86.050529
435,86.050529
436,86.050529
437,86.050529
438,86.050529
439,86.050529
440,86.050529
441,86.050529
442,86.050529
443,86.050529
444,86.050529
445,86.050529
446,86.050529
447,86.050529
448,86.050529
449,86.050529
450,86.050529
451,75.532822
452,75.532822
453,75.532822
454,75.532822
455,75.532822
456,75.532822
457,75.532822
458,75.532822
459,75.532822
460,75.532822
461,75.532822
462,75.532822
463,75.532822
464,75.532822
465,75.532822
466,75.532822
467,75.532822
468,75.532822
469,75.532822
470,75.532822
471,75.532822
472,75.532822
473,75.532822
474,75.532822
475,75.532822
476,75.532822
477,75.532822
478,75.532822
479,75.532822
480,75.532822
481,83.587852
482,83.587852
483,83.587852
484,83.587852
485,83.587852
486,83.587852
487,83.587852
488,83.587852
489,83.587852
490,83.587852
491,83.587852
492,83.587852
493,83.587852
494,83.587852
495,83.587852
496,83.587852
497,83.587852
498,83.587852
499,83.587852
500,83.587852
501,83.587852
502,83.587852
503,83.587852
504,83.587852
505,83.587852
506,83.587852
507,83.587852
508,83.587852
509,83.587852
510,83.587852
511,76.830429
512,76.830429
513,76.830429
514,76.830429
515,76.830429
516,76.830429
517,76.830429
518,76.830429
519,76.830429
520,76.830429
521,76.830429
522,76.830429
523,76.830429
524,76.830429
525,76.830429
526,76.830429
527,76.830429
528,76.830429
529,76.830429
530,76.830429
531,76.830429
532,76.830429
533,76.830429
534,76.830429
535,76.830429
536,76.830429
537,76.830429
538,76.830429
539,76.830429
540,76.830429
541,78.658401
542,78.658401
543,78.658401
544,78.658401
545,78.658401
546,78.658401
547,78.658401
548,78.658401
549,78.658401
550,78.658401
551,78.658401
552,78.658401
553,78.658401
554,78.658401
555,78.658401
556,78.658401
557,78.658401
558,78.658401
559,78.658401
560,78.658401
561,78.658401
562,78.658401
563,78.658401
564,78.658401
565,78.658401
566,78.658401
567,78.658401
568,78.658401
569,78.658401
570,78.658401
571,75.479996
572,75.479996
573,75.479996
574,75.479996
575,75.479996
576,75.479996
577,75.479996
578,75.479996
579,75.479996
580,75.479996
581,75.479996
582,75.479996
583,75.479996
584,75.479996
585,75.479996
586,75.479996
587,75.479996
588,75.479996
589,75.479996
590,75.479996
591,75.479996
592,75.479996
593,75.479996
594,75.479996
595,75.479996
596,75.479996
597,75.479996
598,75.479996
599,75.479996
600,75.479996
601,75.341324
602,75.341324
603,75.341324
604,75.341324
605,75.341324
606,75.341324
607,75.341324
608,75.341324
609,75.341324
610,75.341324
611,75.341324
612,75.341324
613,75.341324
614,75.341324
615,75.341324
616,75.341324
617,75.341324
618,75.341324
619,75.341324
620,75.341324
621,75.341324
622,75.341324
623,75.341324
624,75.341324
625,75.341324
626,75.341324
627,75.341324
628,75.341324
629,75.341324
630,75.341324
631,78.728683
632,78.728683
633,78.728683
634,78.728683
635,78.728683
636,78.728683
637,78.728683
638,78.728683
639,78.728683
640,78.728683
641,78.728683
642,78.728683
643,78.728683
644,78.728683
645,78.728683
646,78.728683
647,78.728683
648,78.728683
649,78.728683
650,78.728683
651,78.728683
652,78.728683
653,78.728683
654,78.728683
655,78.728683
656,78.728683
657,78.728683
658,78.728683
659,78.728683
660,78.728683
661,81.101494
662,81.101494
663,81.101494
664,81.101494
665,81.101494
666,81.101494
667,81.101494
668,81.101494
669,81.101494
670,81.101494
671,81.101494
672,81.101494
673,81.101494
674,81.101494
675,81.101494
676,81.101494
677,81.101494
678,81.101494
679,81.101494
680,81.101494
681,81.101494
682,81.101494
683,81.101494
684,81.101494
685,81.101494
686,81.101494
687,81.101494
688,81.101494
689,81.101494
690,81.101494
691,76.013535
692,76.013535
693,76.013535
694,76.013535
695,76.013535
696,76.013535
697,76.013535
698,76.013535
699,76.013535
700,76.013535
701,76.013535
702,76.013535
703,76.013535
704,76.013535
705,76.013535
706,76.013535
707,76.013535
708,76.013535
709,76.013535
710,76.013535
711,76.013535
712,76.013535
713,76.013535
714,76.013535
715,76.013535
716,76.013535
717,76.013535
718,76.013535
719,76.013535
720,76.013535
721,72.764030
722,72.764030
723,72.764030
724,72.764030
725,72.764030
726,72.764030
727,72.764030
728,72.764030
729,72.764030
730,72.764030
731,72.764030
732,72.764030
733,72.764030
734,72.764030
735,72.764030
736,72.764030
737,72.764030
738,72.764030
739,72.764030
740,72.764030
741,72.764030
742,72.764030
743,72.764030
744,72.764030
745,72.764030
746,72.764030
747,72.764030
748,72.764030
749,72.764030
750,72.764030
751,78.701904
752,78.701904
753,78.701904
754,78.701904
755,78.701904
756,78.701904
757,78.701904
758,78.701904
759,78.701904
760,78.701904
761,78.701904
762,78.701904
763,78.701904
764,78.701904
765,78.701904
766,78.701904
767,78.701904
768,78.701904
769,78.701904
770,78.701904
771,78.701904
772,78.701904
773,78.701904
774,78.701904
775,78.701904
776,78.701904
777,78.701904
778,78.701904
779,78.701904
780,78.701904
781,82.108704
782,82.108704
783,82.108704
784,82.108704
785,82.108704
786,82.108704
787,82.108704
788,82.108704
789,82.108704
790,82.108704
791,82.108704
792,82.108704
793,82.108704
794,82.108704
795,82.108704
796,82.108704
797,82.108704
798,82.108704
799,82.108704
800,82.108704
801,82.108704
802,82.108704
803,82.108704
804,82.108704
805,82.108704
806,82.108704
807,82.108704
808,82.108704
809,82.108704
810,82.108704
811,80.609138
812,80.609138
813,80.609138
814,80.609138
815,80.609138
816,80.609138
817,80.609138
818,80.609138
819,80.609138
820,80.609138
821,80.609138
822,80.609138
823,80.609138
824,80.609138
825,80.609138
826,80.609138
827,80.609138
828,80.609138
829,80.609138
830,80.609138
831,80.609138
832,80.609138
833,80.609138
834,80.609138
835,80.609138
836,80.609138
837,80.609138
838,80.609138
839,80.609138
840,80.609138
841,83.326302
842,83.326302
843,83.326302
844,83.326302
845,83.326302
846,83.326302
847,83.326302
848,83.326302
849,83.326302
850,83.326302
851,83.326302
852,83.326302
853,83.326302
854,83.326302
855,83.326302
856,83.326302
857,83.326302
858,83.326302
859,83.326302
860,83.326302
861,83.326302
862,83.326302
863,83.326302
864,83.326302
865,83.326302
866,83.326302
867,83.326302
868,83.326302
869,83.326302
870,83.326302
871,76.656296
872,76.656296
873,76.656296
874,76.656296
875,76.656296
876,76.656296
877,76.656296
878,76.656296
879,76.656296
880,76.656296
881,76.656296
882,76.656296
883,76.656296
884,76.656296
885,76.656296
886,76.656296
887,76.656296
888,76.656296
889,76.656296
890,76.656296
891,76.656296
892,76.656296
893,76.656296
894,76.656296
895,76.656296
896,76.656296
897,76.656296
898,76.656296
899,76.656296
900,76.656296
901,84.896698
902,84.896698
903,84.896698
904,84.896698
905,84.896698
906,84.896698
907,84.896698
908,84.896698
909,84.896698
910,84.896698
911,84.896698
912,84.896698
913,84.896698
914,84.896698
915,84.896698
916,84.896698
917,84.896698
918,84.896698
919,84.896698
920,84.896698
921,84.896698
922,84.896698
923,84.896698
924,84.896698
925,84.896698
926,84.896698
927,84.896698
928,84.896698
929,84.896698
930,84.896698
931,77.396843
932,77.396843
933,77.396843
934,77.396843
935,77.396843
936,77.396843
937,77.396843
938,77.396843
939,77.396843
940,77.396843
941,77.396843
942,77.396843
943,77.396843
944,77.396843
945,77.396843
946,77.396843
947,77.396843
948,77.396843
949,77.396843
950,77.396843
951,77.396843
952,77.396843
953,77.396843
954,77.396843
955,77.396843
956,77.396843
957,77.396843
958,77.396843
959,77.396843
960,77.396843
961,76.294647
962,76.294647
963,76.294647
964,76.294647
965,76.294647
966,76.294647
967,76.294647
968,76.294647
969,76.294647
970,76.294647
971,76.294647
972,76.294647
973,76.294647
974,76.294647
975,76.294647
976,76.294647
977,76.294647
978,76.294647
979,76.294647
980,76.294647
981,76.294647
982,76.294647
983,76.294647
984,76.294647
985,76.294647
986,76.294647
987,76.294647
988,76.294647
989,76.294647
990,76.294647
991,79.157982
992,79.157982
993,79.157982
994,79.157982
995,79.157982
996,79.157982
997,79.157982
998,79.157982
999,79.157982
1000,79.157982
1001,79.157982
1002,79.157982
1003,79.157982
1004,79.157982
1005,79.157982
1006,79.157982
1007,79.157982
1008,79.157982
1009,79.157982
1010,79.157982
1011,79.157982
1012,79.157982
1013,79.157982
1014,79.157982
1015,79.157982
1016,79.157982
1017,79.157982
1018,79.157982
1019,79.157982
1020,79.157982
1021,73.278511
1022,73.278511
1023,73.278511
1024,73.278511
1025,73.278511
1026,73.278511
1027,73.278511
1028,73.278511
1029,73.278511
1030,73.278511
1031,73.278511
1032,73.278511
1033,73.278511
1034,73.278511
1035,73.278511
1036,73.278511
1037,73.278511
1038,73.278511
1039,73.278511
1040,73.278511
1041,73.278511
1042,73.278511
1043,73.278511
1044,73.278511
1045,73.278511
1046,73.278511
1047,73.278511
1048,73.278511
1049,73.278511
1050,73.278511
1051,77.420723
1052,77.420723
1053,77.420723
1054,77.420723
1055,77.420723
1056,77.420723
1057,77.420723
1058,77.420723
1059,77.420723
1060,77.420723
1061,77.420723
1062,77.420723
1063,77.420723
1064,77.420723
1065,77.420723
1066,77.420723
1067,77.420723
1068,77.420723
1069,77.420723
1070,77.420723
1071,77.420723
1072,77.420723
1073,77.420723
1074,77.420723
1075,77.420723
1076,77.420723
1077,77.420723
1078,77.420723
1079,77.420723
1080,77.420723
1081,82.798965
1082,82.798965
1083,82.798965
1084,82.798965
1085,82.798965
1086,82.798965
1087,82.798965
1088,82.798965
1089,82.798965
1090,82.798965
1091,82.798965
1092,82.798965
1093,82.798965
1094,82.798965
1095,82.798965
1096,82.798965
1097,82.798965
1098,82.798965
1099,82.798965
1100,82.798965
1101,82.798965
1102,82.798965
1103,82.798965
1104,82.798965
1105,82.798965
1106,82.798965
1107,82.798965
1108,82.798965
1109,82.798965
1110,82.798965
1111,87.550301
1112,87.550301
1113,87.550301
1114,87.550301
1115,87.550301
1116,87.550301
1117,87.550301
1118,87.550301
1119,87.550301
1120,87.550301
1121,87.550301
1122,87.550301
1123,87.550301
1124,87.550301
1125,87.550301
1126,87.550301
1127,87.550301
1128,87.550301
1129,87.550301
1130,87.550301
1131,87.550301
1132,87.550301
1133,87.550301
1134,87.550301
1135,87.550301
1136,87.550301
1137,87.550301
1138,87.550301
1139,87.550301
1140,87.550301
1141,78.272842
1142,78.272842
1143,78.272842
1144,78.272842
1145,78.272842
1146,78.272842
1147,78.272842
1148,78.272842
1149,78.272842
1150,78.272842
1151,78.272842
1152,78.272842
1153,78.272842
1154,78.272842
1155,78.272842
1156,78.272842
1157,78.272842
1158,78.272842
1159,78.272842
1160,78.272842
1161,78.272842
1162,78.272842
1163,78.272842
1164,78.272842
1165,78.272842
1166,78.272842
1167,78.272842
1168,78.272842
1169,78.272842
1170,78.272842
1171,74.754341
1172,74.754341
1173,74.754341
1174,74.754341
1175,74.754341
1176,74.754341
1177,74.754341
1178,74.754341
1179,74.754341
1180,74.754341
1181,74.754341
1182,74.754341
1183,74.754341
1184,74.754341
1185,74.754341
1186,74.754341
1187,74.754341
1188,74.754341
1189,74.754341
1190,74.754341
1191,74.754341
1192,74.754341
1193,74.754341
1194,74.754341
1195,74.754341
1196,74.754341
1197,74.754341
1198,74.754341
1199,74.754341
1200,74.754341
1201,80.363495
1202,80.363495
1203,80.363495
1204,80.363495
1205,80.363495
1206,80.363495
1207,80.363495
1208,80.363495
1209,80.363495
1210,80.363495
1211,80.363495
1212,80.363495
1213,80.363495
1214,80.363495
1215,80.363495
1216,80.363495
1217,80.363495
1218,80.363495
1219,80.363495
1220,80.363495
1221,80.363495
1222,80.363495
1223,80.363495
1224,80.363495
1225,80.363495
1226,80.363495
1227,80.363495
1228,80.363495
1229,80.363495
1230,80.363495
1231,78.303734
1232,78.303734
1233,78.303734
1234,78.303734
1235,78.303734
1236,78.303734
1237,78.303734
1238,78.303734
1239,78.303734
1240,78.303734
1241,78.303734
1242,78.303734
1243,78.303734
1244,78.303734
1245,78.303734
1246,78.303734
1247,78.303734
1248,78.303734
1249,78.303734
1250,78.303734
1251,78.303734
1252,78.303734
1253,78.303734
1254,78.303734
1255,78.303734
1256,78.303734
1257,78.303734
1258,78.303734
1259,78.303734
1260,78.303734
1261,77.762672
1262,77.762672
1263,77.762672
1264,77.762672
1265,77.762672
1266,77.762672
1267,77.762672
1268,77.762672
1269,77.762672
1270,77.762672
1271,77.762672
1272,77.762672
1273,77.762672
1274,77.762672
1275,77.762672
1276,77.762672
1277,77.762672
1278,77.762672
1279,77.762672
1280,77.762672
1281,77.762672
1282,77.762672
1283,77.762672
1284,77.762672
1285,77.762672
1286,77.762672
1287,77.762672
1288,77.762672
1289,77.762672
1290,77.762672
1291,76.205414
1292,76.205414
1293,76.205414
1294,76.205414
1295,76.205414
1296,76.205414
1297,76.205414
1298,76.205414
1299,76.205414
1300,76.205414
1301,76.205414
1302,76.205414
1303,76.205414
1304,76.205414
1305,76.205414
1306,76.205414
1307,76.205414
1308,76.205414
1309,76.205414
1310,76.205414
1311,76.205414
1312,76.205414
1313,76.205414
1314,76.205414
1315,76.205414
1316,76.205414
1317,76.205414
1318,76.205414
1319,76.205414
1320,76.205414
1321,75.770218
1322,75.770218
1323,75.770218
1324,75.770218
1325,75.770218
1326,75.770218
1327,75.770218
1328,75.770218
1329,75.770218
1330,75.770218
1331,75.770218
1332,75.770218
1333,75.770218
1334,75.770218
1335,75.770218
1336,75.770218
1337,75.770218
1338,75.770218
1339,75.770218
1340,75.770218
1341,75.770218
1342,75.770218
1343,75.770218
1344,75.770218
1345,75.770218
1346,75.770218
1347,75.770218
1348,75.770218
1349,75.770218
1350,75.770218
1351,78.520874
1352,78.520874
1353,78.520874
1354,78.520874
1355,78.520874
1356,78.520874
1357,78.520874
1358,78.520874
1359,78.520874
1360,78.520874
1361,78.520874
1362,78.520874
1363,78.520874
1364,78.520874
1365,78.520874
1366,78.520874
1367,78.520874
1368,78.520874
1369,78.520874
1370,78.520874
1371,78.520874
1372,78.520874
1373,78.520874
1374,78.520874
1375,78.520874
1376,78.520874
1377,78.520874
1378,78.520874
1379,78.520874
1380,78.520874
1381,80.574928
1382,80.574928
1383,80.574928
1384,80.574928
1385,80.574928
1386,80.574928
1387,80.574928
1388,80.574928
1389,80.574928
1390,80.574928
1391,80.574928
1392,80.574928
1393,80.574928
1394,80.574928
1395,80.574928
1396,80.574928
1397,80.574928
1398,80.574928
1399,80.574928
1400,80.574928
1401,80.574928
1402,80.574928
1403,80.574928
1404,80.574928
1405,80.574928
1406,80.574928
1407,80.574928
1408,80.574928
1409,80.574928
1410,80.574928
1411,82.725227
1412,82.725227
1413,82.725227
1414,82.725227
1415,82.725227
1416,82.725227
1417,82.725227
1418,82.725227
1419,82.725227
1420,82.725227
1421,82.725227
1422,82.725227
1423,82.725227
1424,82.725227
1425,82.725227
1426,82.725227
1427,82.725227
1428,82.725227
1429,82.725227
1430,82.725227
1431,82.725227
1432,82.725227
1433,82.725227
1434,82.725227
1435,82.725227
1436,82.725227
1437,82.725227
1438,82.725227
1439,82.725227
1440,82.725227
1441,82.430641
1442,82.430641
1443,82.430641
1444,82.430641
1445,82.430641
1446,82.430641
1447,82.430641
1448,82.430641
1449,82.430641
1450,82.430641
1451,82.430641
1452,82.430641
1453,82.430641
1454,82.430641
1455,82.430641
1456,82.430641
1457,82.430641
1458,82.430641
1459,82.430641
1460,82.430641
1461,82.430641
1462,82.430641
1463,82.430641
1464,82.430641
1465,82.430641
1466,82.430641
1467,82.430641
1468,82.430641
1469,82.430641
1470,82.430641
1471,79.021378
1472,79.021378
1473,79.021378
1474,79.021378
1475,79.021378
1476,79.021378
1477,79.021378
1478,79.021378
1479,79.021378
1480,79.021378
1481,79.021378
1482,79.021378
1483,79.021378
1484,79.021378
1485,79.021378
1486,79.021378
1487,79.021378
1488,79.021378
1489,79.021378
1490,79.021378
1491,79.021378
1492,79.021378
1493,79.021378
1494,79.021378
1495,79.021378
1496,79.021378
1497,79.021378
1498,79.021378
1499,79.021378
1500,79.021378
1501,84.190605
1502,84.190605
1503,84.190605
1504,84.190605
1505,84.190605
1506,84.190605
1507,84.190605
1508,84.190605
1509,84.190605
1510,84.190605
1511,84.190605
1512,84.190605
1513,84.190605
1514,84.190605
1515,84.190605
1516,84.190605
1517,84.190605
1518,84.190605
1519,84.190605
1520,84.190605
1521,84.190605
1522,84.190605
1523,84.190605
1524,84.190605
1525,84.190605
1526,84.190605
1527,84.190605
1528,84.190605
1529,84.190605
1530,84.190605
1531,76.347580
1532,76.347580
1533,76.347580
1534,76.347580
1535,76.347580
1536,76.347580
1537,76.347580
1538,76.347580
1539,76.347580
1540,76.347580
1541,76.347580
1542,76.347580
1543,76.347580
1544,76.347580
1545,76.347580
1546,76.347580
1547,76.347580
1548,76.347580
1549,76.347580
1550,76.347580
1551,76.347580
1552,76.347580
1553,76.347580
1554,76.347580
1555,76.347580
1556,76.347580
1557,76.347580
1558,76.347580
1559,76.347580
1560,76.347580
1561,82.407837
1562,82.407837
1563,82.407837
1564,82.407837
1565,82.407837
1566,82.407837
1567,82.407837
1568,82.407837
1569,82.407837
1570,82.407837
1571,82.407837
1572,82.407837
1573,82.407837
1574,82.407837
1575,82.407837
1576,82.407837
1577,82.407837
1578,82.407837
1579,82.407837
1580,82.407837
1581,82.407837
1582,82.407837
1583,82.407837
1584,82.407837
1585,82.407837
1586,82.407837
1587,82.407837
1588,82.407837
1589,82.407837
1590,82.407837
1591,76.068665
1592,76.068665
1593,76.068665
1594,76.068665
1595,76.068665
1596,76.068665
1597,76.068665
1598,76.068665
1599,76.068665
1600,76.068665
1601,76.068665
1602,76.068665
1603,76.068665
1604,76.068665
1605,76.068665
1606,76.068665
1607,76.068665
1608,76.068665
1609,76.068665
1610,76.068665
1611,76.068665
1612,76.068665
1613,76.068665
1614,76.068665
1615,76.068665
1616,76.068665
1617,76.068665
1618,76.068665
1619,76.068665
1620,76.068665
1621,79.394386
1622,79.394386
1623,79.394386
1624,79.394386
1625,79.394386
1626,79.394386
1627,79.394386
1628,79.394386
1629,79.394386
1630,79.394386
1631,79.394386
1632,79.394386
1633,79.394386
1634,79.394386
1635,79.394386
1636,79.394386
1637,79.394386
1638,79.394386
1639,79.394386
1640,79.394386
1641,79.394386
1642,79.394386
1643,79.394386
1644,79.394386
1645,79.394386
1646,79.394386
1647,79.394386
1648,79.394386
1649,79.394386
1650,79.394386
1651,80.673126
1652,80.673126
1653,80.673126
1654,80.673126
1655,80.673126
1656,80.673126
1657,80.673126
1658,80.673126
1659,80.673126
1660,80.673126
1661,80.673126
1662,80.673126
1663,80.673126
1664,80.673126
1665,80.673126
1666,80.673126
1667,80.673126
1668,80.673126
1669,80.673126
1670,80.673126
1671,80.673126
1672,80.673126
1673,80.673126
1674,80.673126
1675,80.673126
1676,80.673126
1677,80.673126
1678,80.673126
1679,80.673126
1680,80.673126
1681,81.419212
1682,81.419212
1683,81.419212
1684,81.419212
1685,81.419212
1686,81.419212
1687,81.419212
1688,81.419212
1689,81.419212
1690,81.419212
1691,81.419212
1692,81.419212
1693,81.419212
1694,81.419212
1695,81.419212
1696,81.419212
1697,81.419212
1698,81.419212
1699,81.419212
1700,81.419212
1701,81.419212
1702,81.419212
1703,81.419212
1704,81.419212
1705,81.419212
1706,81.419212
1707,81.419212
1708,81.419212
1709,81.419212
1710,81.419212
1711,81.841103
1712,81.841103
1713,81.841103
1714,81.841103
1715,81.841103
1716,81.841103
1717,81.841103
1718,81.841103
1719,81.841103
1720,81.841103
1721,81.841103
1722,81.841103
1723,81.841103
1724,81.841103
1725,81.841103
1726,81.841103
1727,81.841103
1728,81.841103
1729,81.841103
1730,81.841103
1731,81.841103
1732,81.841103
1733,81.841103
1734,81.841103
1735,81.841103
1736,81.841103
1737,81.841103
1738,81.841103
1739,81.841103
1740,81.841103
1741,81.062256
1742,81.062256
1743,81.062256
1744,81.062256
1745,81.062256
1746,81.062256
1747,81.062256
1748,81.062256
1749,81.062256
1750,81.062256
1751,81.062256
1752,81.062256
1753,81.062256
1754,81.062256
1755,81.062256
1756,81.062256
1757,81.062256
1758,81.062256
1759,81.062256
1760,81.062256
1761,81.062256
1762,81.062256
1763,81.062256
1764,81.062256
1765,81.062256
1766,81.062256
1767,81.062256
1768,81.062256
1769,81.062256
1770,81.062256
1771,72.322548
1772,72.322548
1773,72.322548
1774,72.322548
1775,72.322548
1776,72.322548
1777,72.322548
1778,72.322548
1779,72.322548
1780,72.322548
1781,72.322548
1782,72.322548
1783,72.322548
1784,72.322548
1785,72.322548
1786,72.322548
1787,72.322548
1788,72.322548
1789,72.322548
1790,72.322548
1791,72.322548
1792,72.322548
1793,72.322548
1794,72.322548
1795,72.322548
1796,72.322548
1797,72.322548
1798,72.322548
1799,72.322548
1800,72.322548
1801,82.016808
1802,82.016808
1803,82.016808
1804,82.016808
1805,82.016808
1806,82.016808
1807,82.016808
1808,82.016808
1809,82.016808
1810,82.016808
1811,82.016808
1812,82.016808
1813,82.016808
1814,82.016808
1815,82.016808
1816,82.016808
1817,82.016808
1818,82.016808
1819,82.016808
1820,82.016808
1821,82.016808
1822,82.016808
1823,82.016808
1824,82.016808
1825,82.016808
1826,82.016808
1827,82.016808
1828,82.016808
1829,82.016808
1830,82.016808
1831,87.903076
1832,87.903076
1833,87.903076
1834,87.903076
1835,87.903076
1836,87.903076
1837,87.903076
1838,87.903076
1839,87.903076
1840,87.903076
1841,87.903076
1842,87.903076
1843,87.903076
1844,87.903076
1845,87.903076
1846,87.903076
1847,87.903076
1848,87.903076
1849,87.903076
1850,87.903076
1851,87.903076
1852,87.903076
1853,87.903076
1854,87.903076
1855,87.903076
1856,87.903076
1857,87.903076
1858,87.903076
1859,80.599716
1860,80.599716
1861,80.599716
1862,80.599716
1863,80.599716
1864,80.599716
1865,80.599716
1866,80.599716
1867,80.599716
1868,80.599716
1869,80.599716
1870,80.599716
1871,80.599716
1872,80.599716
1873,80.599716
